Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
910|CSEC|CYBER SECURITY|9100525|3|8|1|15|English|09:40|12:30|Friday|Lecturer FATİH ÖĞMEN|Graduate|Not Available|Since this is a legal course, lectures and exams will be in Turkish.Materials for this course will be both in Turkish and English.By the end of this course, students will learn the legal domain for digital privacy in Turkey and the EU. (Both Personal Data Protection Law and General Data Protection Regulation will be covered.) Students will be able to make their designs, develop systems or business methods in compliance with principles stated in PDPL and GDPR. Also, they will know when they may need professional legal assistance.|This course will provide students a legal approach about information privacy, communication privacy and individual privacy. Students will study privacy from philosophical, historical, legal, policy, and technical perspectives and learn how to engineer systems for privacy. In addition, students will be provided with a basic knowledge about contracts and Intellecual Property issues for cybersecurity experts.|1. Digital Privacy in Information Age. Why do we need privacy and how can we protect our privacy?2. Key Terminology for GDPR and Personal Data Protection Regulation3. Principles relating to the processing of personal data4. Lawful processing of personal data5. Conditions of consent6. Conditions of Data Transfer7. Rights of the Data Subjects8. Supervisory authority9. Remedies, Liabilities, and Penalties due to GDPR and PDTL (Personal Data Protection Law - KVKK)10. Turkish Penal Code and Digital Privacy11. Intellectual Property Rights in Cyber Space
910|CSEC|CYBER SECURITY|9100528|3|8|1|15|English|11:40|12:30|Tuesday|Prof.Dr. NAZİFE BAYKAL|Graduate|Not Available|The objective of this course is to give the fundamental concepts of artificial intelligence and introduce the students with setting up the coding environment, data manipulation and classification execution stages, different techniques of machine learning.At the end of the course, the students are expected to learn different data mining techniques, coding in an interactive Python environment using artificial intelligence related libraries, executing different machine learning methods with a cyber security view.|This course aims to familiarize the cyber security and information systems students with data mining techniques and machine learning methods, with hands-on demonstrations on different cyber security use cases. The course will be conducted by first discussing the related concepts in theoretical formal lectures then applying sample codes in practical laboratory sessions.|At the end of the course, the students are expected to learn different data mining techniques, coding in an interactive Python environment using artificial intelligence related libraries, executing different machine learning methods with a cyber security view.
910|CSEC|CYBER SECURITY|9100589|0|20|1|10|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR|Graduate|Not Available|Not Available|M.S. students working on a common area choose a research topic to study and present to a group under the guidance of a faculty member.|Not Available
910|CSEC|CYBER SECURITY|9100589|0|20|2|1|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ|Graduate|Not Available|Not Available|M.S. students working on a common area choose a research topic to study and present to a group under the guidance of a faculty member.|Not Available
910|CSEC|CYBER SECURITY|9100589|0|20|3|0|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM|Graduate|Not Available|Not Available|M.S. students working on a common area choose a research topic to study and present to a group under the guidance of a faculty member.|Not Available
910|CSEC|CYBER SECURITY|9100589|0|20|4|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. CİHANGİR TEZCAN|Graduate|Not Available|Not Available|M.S. students working on a common area choose a research topic to study and present to a group under the guidance of a faculty member.|Not Available
910|CSEC|CYBER SECURITY|9100589|0|20|5|5|English|Not Available|Not Available|Not Available|Prof.Dr. NAZİFE BAYKAL|Graduate|Not Available|Not Available|M.S. students working on a common area choose a research topic to study and present to a group under the guidance of a faculty member.|Not Available
910|CSEC|CYBER SECURITY|9100591|1|5|1|10|English|12:40|13:30|Monday|Assist.Prof.Dr AYBAR CAN ACAR|Graduate|Not Available|To furnish incoming cybersecuirty students with working knowledge of:Computer architecture and logicProgramming language conceptsNetwork technologyOperating system fundamentalsCryptography|Not Available|At the end of this course, successful students are expected to:Be able to write basic programs and systems software (specifically in Python)Have knowledge of the logical and physical components of computer systemsUnderstand the basic concepts in TCP/IP networkingKnow the main components and interfaces of Unix-like operating systemsUnderstand the primary concepts of cryptographic systems
910|CSEC|CYBER SECURITY|9100599|0|50|1|10|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning  of their second semester while the research program or white-up thesis is in progress (F&S).|Not Available
910|CSEC|CYBER SECURITY|9100599|0|50|2|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning  of their second semester while the research program or white-up thesis is in progress (F&S).|Not Available
910|CSEC|CYBER SECURITY|9100599|0|50|3|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning  of their second semester while the research program or white-up thesis is in progress (F&S).|Not Available
910|CSEC|CYBER SECURITY|9100599|0|50|4|20|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. CİHANGİR TEZCAN|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning  of their second semester while the research program or white-up thesis is in progress (F&S).|Not Available
910|CSEC|CYBER SECURITY|9100599|0|50|5|20|English|Not Available|Not Available|Not Available|Prof.Dr. NAZİFE BAYKAL|Graduate|Not Available|Not Available|Program of research leading to M.S. degree arranged between student and faculty member. Students register to this course in all semesters starting from the beginning  of their second semester while the research program or white-up thesis is in progress (F&S).|Not Available
910|CSEC|CYBER SECURITY|9100801|0|10|1|10|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR||Not Available|Not Available|Not Available|Not Available
910|CSEC|CYBER SECURITY|9100802|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. BANU GÜNEL KILIÇ||Not Available|Not Available|Not Available|Not Available
910|CSEC|CYBER SECURITY|9100803|0|10|1|5|English|Not Available|Not Available|Not Available|Prof.Dr. SEVGİ ÖZKAN YILDIRIM||Not Available|Not Available|Not Available|Not Available
910|CSEC|CYBER SECURITY|9100804|0|10|1|20|English|13:40|17:30|Monday|Assoc.Prof.Dr. CİHANGİR TEZCAN||Not Available|Not Available|Not Available|Not Available
910|CSEC|CYBER SECURITY|9100805|0|10|1|20|English|Not Available|Not Available|Not Available|Prof.Dr. NAZİFE BAYKAL||Not Available|Not Available|Not Available|Not Available
910|CSEC|CYBER SECURITY|9100500|0|10|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Basics of scientific and engineering ethics. Responsible and ethical conduct of research, evaluation and testing in cybersecurity. Ethical considerations in publication. Protection of personal privacy, and responsible data management.|Not Available
